speciesCode,comName,sciName,obsDt,howMany,lat,lng,locationName,locationID,obsValid,obsReviewed,userDisplayName,subnational1Name,subnational2Name
gobger1,Golden-bellied Gerygone,Gerygone sulphurea,2000-02-04,1,1.4095568,103.9221025,,,True,False,,,
ashmin1,Ashy Minivet,Pericrocotus divaricatus,2000-02-04,6,1.354864,103.7969908,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2000-02-04,1,1.354864,103.7969908,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2000-02-04,1,1.4461788,103.7286058,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2000-02-04,1,1.4095568,103.9221025,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-02-04,1,1.3770208,103.8092995,,,True,False,,,
tigshr1,Tiger Shrike,Lanius tigrinus,2000-02-04,1,1.3770208,103.8092995,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2000-02-04,1,1.3130758,103.9981699,,,True,False,,,
houcro1,House Crow,Corvus splendens,2000-02-04,5,1.4095568,103.9221025,,,True,True,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2000-02-04,2,1.3770208,103.8092995,,,True,False,,,
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,2000-02-04,2,1.3770208,103.8092995,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2000-02-04,2,1.4461788,103.7286058,,,True,False,,,
yebpri1,Yellow-bellied Prinia,Prinia flaviventris,2000-02-04,1,1.4461788,103.7286058,,,True,False,,,
zitcis1,Zitting Cisticola,Cisticola juncidis,2000-02-04,3,1.4095568,103.9221025,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-02-04,5,1.4095568,103.9221025,,,True,False,,,
barswa,Barn Swallow,Hirundo rustica,2000-02-04,5,1.4095568,103.9221025,,,True,False,,,
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,2000-02-04,2,1.3770208,103.8092995,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-02-04,3,1.3770208,103.8092995,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2000-02-04,1,1.4461788,103.7286058,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2000-02-04,1,1.3770208,103.8092995,,,True,False,,,
chwbab1,Chestnut-winged Babbler,Cyanoderma erythropterum,2000-02-04,2,1.3770208,103.8092995,,,True,True,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-02-04,10,1.3770208,103.8092995,,,True,False,,,
hilmyn,Common Hill Myna,Gracula religiosa,2000-02-04,5,1.354864,103.7969908,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2000-02-04,4,1.4095568,103.9221025,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-02-04,1,1.4461788,103.7286058,,,True,True,,,
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,2000-02-04,1,1.354864,103.7969908,,,True,False,,,
orbflo1,Orange-bellied Flowerpecker,Dicaeum trigonostigma,2000-02-04,10,1.3770208,103.8092995,,,True,True,,,
scbflo1,Scarlet-backed Flowerpecker,Dicaeum cruentatum,2000-02-04,1,1.4461788,103.7286058,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2000-02-04,2,1.3770208,103.8092995,,,True,False,,,
vahsun1,Van Hasselt's Sunbird,Leptocoma brasiliana,2000-02-04,1,1.4461788,103.7286058,,,True,False,,,
cotsun2,Copper-throated Sunbird,Leptocoma calcostetha,2000-02-04,2,1.4461788,103.7286058,,,True,False,,,
eacsun1,Crimson Sunbird,Aethopyga siparaja,2000-02-04,3,1.3770208,103.8092995,,,True,False,,,
oripip1,Paddyfield Pipit,Anthus rufulus,2000-02-04,1,1.3130758,103.9981699,,,True,False,,,
grpsni1,Greater Painted-Snipe,Rostratula benghalensis,2000-02-05,2,1.3957264,103.9257288,,,True,False,,,
eurcur,Eurasian Curlew,Numenius arquata,2000-02-05,1,1.3130758,103.9981699,,,True,True,,,
ruff,Ruff,Calidris pugnax,2000-02-05,5,1.3130758,103.9981699,,,True,True,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2000-02-05,1,1.3487,103.7634659,,,True,False,,,
osprey,Osprey,Pandion haliaetus,2000-02-05,1,1.3957264,103.9257288,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-02-05,1,1.3487,103.7634659,,,True,False,,,
y00621,Eastern Red-rumped Swallow,Cecropis daurica,2000-02-05,3,1.3957264,103.9257288,,,True,True,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-02-05,1,1.3487,103.7634659,,,True,False,,,
babcuc2,Banded Bay Cuckoo,Cacomantis sonneratii,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
indcuc1,Indian Cuckoo,Cuculus micropterus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
rewlap1,Red-wattled Lapwing,Vanellus indicus,2000-02-06,2,1.3783749,103.664031,,,True,False,,,
bktgod,Black-tailed Godwit,Limosa limosa,2000-02-06,2,1.3130758,103.9981699,,,True,True,,,
ruff,Ruff,Calidris pugnax,2000-02-06,2,1.3130758,103.9981699,,,True,True,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2000-02-06,6,1.3783749,103.664031,,,True,True,,,
osprey,Osprey,Pandion haliaetus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
blabaz1,Black Baza,Aviceda leuphotes,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2000-02-06,4,1.3783749,103.664031,,,True,False,,,
rebpar4,Red-breasted Parakeet,Psittacula alexandri,2000-02-06,,1.3783749,103.664031,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
pagwar1,Pallas's Grasshopper Warbler,Helopsaltes certhiola,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
dausta1,Daurian Starling,Agropsar sturninus,2000-02-06,150,1.3783749,103.664031,,,True,False,,,
olbsun4,Ornate Sunbird,Cinnyris ornatus,2000-02-06,1,1.3783749,103.664031,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
lacwoo1,Laced Woodpecker,Picus vittatus,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
ashdro1,Ashy Drongo,Dicrurus leucophaeus,2000-02-07 09:15,1,1.3487,103.7634659,,,True,True,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
ruttai1,Rufous-tailed Tailorbird,Orthotomus sericeus,2000-02-07 09:15,2,1.3487,103.7634659,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-02-07 09:15,2,1.3487,103.7634659,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2000-02-07 09:15,5,1.3487,103.7634659,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-02-07 09:15,5,1.3487,103.7634659,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-02-07 09:15,5,1.3487,103.7634659,,,True,False,,,
eacsun1,Crimson Sunbird,Aethopyga siparaja,2000-02-07 09:15,1,1.3487,103.7634659,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2000-02-07,1,1.3546626,103.7761313,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2000-02-07,1,1.3546626,103.7761313,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2000-02-08,1,1.3487,103.7634659,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-02-08,1,1.3487,103.7634659,,,True,False,,,
perfal,Peregrine Falcon,Falco peregrinus,2000-02-08,1,1.3487,103.7634659,,,True,False,,,
melthr,Chinese Hwamei,Garrulax canorus,2000-02-08,1,1.3487,103.7634659,,,True,False,,,
sibrob,Siberian Blue Robin,Larvivora cyane,2000-02-08,2,1.3487,103.7634659,,,True,True,,,
orhthr1,Orange-headed Thrush,Geokichla citrina,2000-02-09,1,1.3546626,103.7761313,,,True,True,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-02-10,1,1.3487,103.7634659,,,True,False,,,
ashdro1,Ashy Drongo,Dicrurus leucophaeus,2000-02-10,1,1.3487,103.7634659,,,True,True,,,
orhthr1,Orange-headed Thrush,Geokichla citrina,2000-02-10,1,1.3546626,103.7761313,,,True,True,,,
dausta1,Daurian Starling,Agropsar sturninus,2000-02-11,25,1.4495489,103.8413623,,,True,False,,,
norsho,Northern Shoveler,Spatula clypeata,2000-02-13,1,1.3957264,103.9257288,,,True,True,,,
malplo1,Malaysian Plover,Anarhynchus peronii,2000-02-13,2,1.3130758,103.9981699,,,True,True,,,
kenplo1,Kentish Plover,Anarhynchus alexandrinus,2000-02-13,,1.3130758,103.9981699,,,True,True,,,
eurcur,Eurasian Curlew,Numenius arquata,2000-02-13,1,1.3130758,103.9981699,,,True,True,,,
oripra,Oriental Pratincole,Glareola maldivarum,2000-02-13,21,1.3130758,103.9981699,,,True,True,,,
retpip,Red-throated Pipit,Anthus cervinus,2000-02-13,3,1.3130758,103.9981699,,,True,True,,,
pecsan,Pectoral Sandpiper,Calidris melanotos,2000-02-15,1,1.3130758,103.9981699,,,True,True,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2000-02-15,1,1.3487,103.7634659,,,True,False,,,
orhthr1,Orange-headed Thrush,Geokichla citrina,2000-02-15,1,1.3546626,103.7761313,,,True,True,,,
sibrob,Siberian Blue Robin,Larvivora cyane,2000-02-15,1,1.3546626,103.7761313,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
commoo3,Eurasian Moorhen,Gallinula chloropus,2000-02-16 01:00,2,1.3148322,103.8159621,,,True,True,,,
pietri1,Pied Triller,Lalage nigra,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
houcro1,House Crow,Corvus splendens,2000-02-16 01:00,2,1.3148322,103.8159621,,,True,True,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-02-16 01:00,3,1.3148322,103.8159621,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-02-16 01:00,21,1.3148322,103.8159621,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2000-02-16 01:00,3,1.3148322,103.8159621,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-02-16 01:00,2,1.3148322,103.8159621,,,True,True,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2000-02-16 01:00,5,1.3148322,103.8159621,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2000-02-16 01:00,2,1.3148322,103.8159621,,,True,False,,,
olbsun4,Ornate Sunbird,Cinnyris ornatus,2000-02-16 01:00,1,1.3148322,103.8159621,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2000-02-16 01:00,32,1.3148322,103.8159621,,,True,False,,,
sibrob,Siberian Blue Robin,Larvivora cyane,2000-02-17,1,1.3546626,103.7761313,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2000-02-19,2,1.3957264,103.9257288,,,True,False,,,
blabaz1,Black Baza,Aviceda leuphotes,2000-02-19,1,1.385008,103.7396298,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-02-19,2,1.3487,103.7634659,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-02-19,1,1.3487,103.7634659,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-02-19,6,1.3487,103.7634659,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-02-20 09:00,,1.3148322,103.8159621,,,True,False,,,
aspswi1,Asian Palm Swift,Cypsiurus balasiensis,2000-02-20 09:00,,1.3148322,103.8159621,,,True,False,,,
gyrtre1,Gray-rumped Treeswift,Hemiprocne longipennis,2000-02-20 09:00,,1.3148322,103.8159621,,,True,False,,,
cinbit1,Cinnamon Bittern,Botaurus cinnamomeus,2000-02-20 09:00,1,1.3148322,103.8159621,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2000-02-20 09:00,,1.3148322,103.8159621,,,True,False,,,
btbeat1,Blue-tailed Bee-eater,Merops philippinus,2000-02-20 09:00,,1.3148322,103.8159621,,,True,False,,,
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,2000-02-20 09:00,1,1.3148322,103.8159621,,,True,False,,,
